"Record.ID","Survey.Identifier","Survey.Timestamp","q1_adap_loss","X.choice.I.dont.know.","q2_oahs_loss","X.choice.I.dont.know..1","q3_support_loss","X.choice.I.dont.know..2","q4_rural_percentage","X.choice.I.dont.know..3","X.choice.Alabama.","X.choice.Alaska.","X.choice.Arizona.","X.choice.Arkansas.","X.choice.California.","X.choice.Colorado.","X.choice.Connecticut.","X.choice.Delaware.","X.choice.District.of.Columbia.","X.choice.Florida.","X.choice.Georgia.","X.choice.Hawaii.","X.choice.Idaho.","X.choice.Illinois.","X.choice.Indiana.","X.choice.Iowa.","X.choice.Kansas.","X.choice.Kentucky.","X.choice.Louisiana.","X.choice.Maine.","X.choice.Maryland.","X.choice.Massachusetts.","X.choice.Michigan.","X.choice.Minnesota.","X.choice.Mississippi.","X.choice.Missouri.","X.choice.Montana.","X.choice.Nebraska.","X.choice.Nevada.","X.choice.New.Hampshire.","X.choice.New.Jersey.","X.choice.New.Mexico.","X.choice.New.York.","X.choice.North.Carolina.","X.choice.North.Dakota.","X.choice.Ohio.","X.choice.Oklahoma.","X.choice.Oregon.","X.choice.Pennsylvania.","X.choice.Rhode.Island.","X.choice.South.Carolina.","X.choice.South.Dakota.","X.choice.Tennessee.","X.choice.Texas.","X.choice.Utah.","X.choice.Vermont.","X.choice.Virginia.","X.choice.Washington.","X.choice.West.Virginia.","X.choice.Wisconsin.","X.choice.Wyoming.","NA.","NA..1"
147,NA,"2025-03-11 11:24:54",100,0,50,0,25,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cuts should come from areas that are not treatment or medication related.","Complete"
148,NA,"2025-03-11 11:28:32",NA,1,NA,1,NA,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"","Complete"
149,NA,"2025-03-11 11:28:57",10,0,NA,1,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
150,NA,"2025-03-11 11:33:25",75,0,80,0,NA,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
151,NA,"2025-03-11 12:09:19",90,0,80,0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cuts in RW funding will disproportionately impact those areas which are more dependent on these funds, like Texas, and other states that did not expand Medicaid. Many of these states are in the South and already bear a disproportionate burden of the HIV epidemic. Cutting RW funding will worsen these disparities. We already struggle with ADAP delays, limited formularies, running out of RW funds, and fewer RW funds per patient.","Complete"
152,NA,"2025-03-11 12:36:51",20,0,64,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
153,NA,"2025-03-11 13:10:25",40,0,20,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Copay support for clinic visits and lab testing would be the most immediate issue. Most people would not pay $20 a clinic visit or be able to pay for the lab tests before they met deductible","Complete"
154,NA,"2025-03-11 14:00:21",80,0,50,0,NA,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
155,NA,"2025-03-11 14:03:08",70,0,30,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Complete"
156,NA,"2025-03-11 14:41:15",50,0,NA,1,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
157,NA,"2025-03-11 15:27:37",6,0,NA,1,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
158,NA,"2025-03-11 16:51:58",50,0,33,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
159,NA,"2025-03-11 18:18:28",70,0,50,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
160,NA,"2025-03-11 22:13:42",30,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,". obvious :increased transmission, lack of care for other conditions  deaths","Complete"
161,NA,"2025-03-12 07:56:18",100,0,75,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Any cuts to funding will be devastating. Patients have done extremely well with access to ADAP and other services including medical case management. Thank you for this.","Complete"
162,NA,"2025-03-12 09:43:14",60,0,15,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
163,NA,"2025-03-12 12:22:17",50,0,60,0,100,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The funding cut would greatly impact the patients with sustaining their Viral load and also care for new patients' w/ HIV ","Complete"
164,NA,"2025-03-12 18:29:24",100,0,NA,1,NA,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"very concern that the cuts ( if approved)  will affect the undocumented population as the federal goverment may mandate that undocumented patients HIV therapies will not be covered with federal money.","Complete"
165,NA,"2025-03-14 13:03:49",95,0,NA,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
166,NA,"2025-03-14 13:25:39",NA,1,40,0,NA,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
167,NA,"2025-03-14 13:31:08",NA,1,NA,1,NA,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Complete"
168,NA,"2025-03-14 14:40:00",5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
169,NA,"2025-03-14 14:55:51",20,0,80,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
170,NA,"2025-03-16 07:34:30",80,0,60,0,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RW has been this country's PEPFAR.   it has allowed this country to equal other industrialized   countries' success in treating pts with hiv thus saving lives  without it and without Medicaid, we will have a sickness system.  of care, dependent on for-profit companies, resulting in death   and dying rates we have not seen since my early years.","Complete"
171,NA,"2025-03-16 13:54:01",90,0,NA,1,NA,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
172,NA,"2025-03-17 12:30:56",100,0,40,0,80,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If these folks aren't virally suppressed, they are at risk of illness and death.  Also, HIV rates will rise as unsuppressed individuals are at hugely increased risk of spreading HIV.","Complete"
173,NA,"2025-03-17 14:58:18",5,0,10,0,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
174,NA,"2025-03-18 11:20:28",20,0,10,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Complete"
