RC-EVER USED NEEDLE TO INJECT DRUGS,AGE WHEN FIRST USED COCAINE,RECODE - FINAL EDITED AGE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
1 - Yes,10,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,10,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,10,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,10,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,10,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,Overall,0.0059542373547654,0.0030459407779126115,0.0021261156628870287,0.01656059382303905,0.0059542373547654,0.0030459407779126115,0.0021261156628870287,0.01656059382303905,1.0,0.0,N/A,N/A,27980.0316955,5,14105.055406119258
1 - Yes,11,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,11 - Respondent is 22 or 23 years old,0.0004836438647371531,0.0004878186929812872,6.374504748002281e-05,0.0036593610904149896,0.029162684795588784,0.030003177016746915,0.003562266228553202,0.20153176991481647,0.081226836607391,0.08486842965760293,0.008924992417454201,0.4646459970984317,2272.7294628,1,2272.7294628
1 - Yes,11,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,14 - Respondent is between 30 and 34 years old,0.0007506029081546499,0.0007542194944976603,9.966106849556479e-05,0.0056292716080294765,0.006578925038955778,0.00658025297196682,0.0008757514201527184,0.047651616287045534,0.12606197291646665,0.12618825189447566,0.014247503746990468,0.5900935030693184,3527.2179978,1,3527.2179978
1 - Yes,11,15 - Respondent is between 35 and 49 years old,0.0017201553096209729,0.0017187378778634737,0.00023074162219124733,0.012701442735669081,0.006122675681703492,0.006145078144272405,0.0008097769111345154,0.04473265395479275,0.2888959924051849,0.23758712399318035,0.03828483006054794,0.8056769155867256,8083.3190242,1,8083.3190242
1 - Yes,11,16 - Respondent is between 50 and 64 years old,0.002999835272252624,0.002313016262299343,0.0006360809973565048,0.014024319641418094,0.00893094313895103,0.006932907151000619,0.0018652077195088278,0.04164613510203513,0.5038151980709574,0.25174330134608464,0.11842587160632445,0.8847237532866071,14096.765210700001,2,10770.607018530434
1 - Yes,11,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,11,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,Overall,0.005485347616301834,0.0027611600201261485,0.0019916473769584666,0.015015406788820192,0.005485347616301834,0.0027611600201261485,0.0019916473769584666,0.015015406788820192,1.0,0.0,N/A,N/A,25776.634524340003,8,13312.489428684812
1 - Yes,12,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,12 - Respondent is 24 or 25 years old,0.0005535256386208918,0.000544895154616866,7.658859111318355e-05,0.003988626374174835,0.0192876939303096,0.01836742940655084,0.00278934512083089,0.12148218448562678,0.10090985610025444,0.1041332395163186,0.011068659010414029,0.5295146253465474,2601.1164806,1,2601.1164806
1 - Yes,12,13 - Respondent is between 26 and 29 years old,0.00012282190616710138,0.00012253629390549778,1.6555314047949545e-05,0.0009105799875153998,0.0015738902040366317,0.0015839730241311509,0.00020810850462394667,0.011797305356494552,0.022390906604002368,0.024751267709319066,0.0023579510718657495,0.18163512222203848,577.1622162,1,577.1622162
1 - Yes,12,14 - Respondent is between 30 and 34 years old,7.646316372078225e-05,7.63138778367818e-05,1.02993867952856e-05,0.0005674251788535028,0.0006701884803473008,0.000662378152270204,9.19876733731303e-05,0.004865064669516873,0.013939529282254122,0.015515187132668803,0.0014624337137031168,0.1200677985369205,359.31415175,1,359.31415175
1 - Yes,12,15 - Respondent is between 35 and 49 years old,0.004234585045267435,0.002695867122725858,0.001176099864363214,0.015126306825421251,0.015072470918034188,0.009756439180958911,0.004071197795522572,0.054184240738132015,0.7719811653654777,0.15243420662147267,0.37289229727675416,0.9506820943317018,19899.0763593,3,12875.525216841974
1 - Yes,12,16 - Respondent is between 50 and 64 years old,0.0004318799447453005,0.00043219492897298675,5.783703396217648e-05,0.0032171455410983513,0.001285769010402107,0.0012784383104959762,0.0001742595721744751,0.009420209580653644,0.0787333775277618,0.08292309507783943,0.008527330436728745,0.4592283329882269,2029.4814974,1,2029.4814974
1 - Yes,12,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,7 - Respondent is 18 years old,6.607191778032274e-05,6.644738820140811e-05,8.764367848140223e-06,0.000497909623139175,0.04078587661273577,0.04714668080300556,0.0037647276050520235,0.32360600486665125,0.012045165120249529,0.013427178073440222,0.0012626430044448398,0.10520699842810215,310.48381909,1,310.48381909
1 - Yes,12,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,12,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,Overall,0.020321062735601657,0.00810228855195603,0.009075869849694206,0.04486840658907874,0.020321062735601657,0.00810228855195603,0.009075869849694206,0.04486840658907874,1.0,0.0,N/A,N/A,95492.32681718998,15,38826.991049042874
1 - Yes,13,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,12 - Respondent is 24 or 25 years old,9.38648388627451e-05,9.491915563240273e-05,1.2312646805665576e-05,0.000715187523410212,0.003270736089683499,0.003193286367871671,0.0004585895388807028,0.022931798383493195,0.0046190910428270966,0.004966508397297367,0.0005297481574795024,0.039042621814727674,441.08775146,1,441.08775146
1 - Yes,13,13 - Respondent is between 26 and 29 years old,0.0041924414531535475,0.004145140316321567,0.0005727266196742853,0.030002511678626626,0.053723661682454044,0.051044801909052535,0.007499185836453504,0.29902839574683854,0.20631014763851718,0.1709592595953101,0.030937865383748014,0.6791184602682909,19701.036044,1,19701.036044
1 - Yes,13,14 - Respondent is between 30 and 34 years old,0.004802474687112456,0.002747189660353844,0.0015187874473731784,0.015078430585287456,0.04209299034781487,0.02310345147203812,0.01371108099444887,0.12196054242217176,0.2363298981749965,0.12337869804241572,0.07269557281677323,0.5498802941172903,22567.691873199998,4,13029.565966455193
1 - Yes,13,15 - Respondent is between 35 and 49 years old,0.006073293752574948,0.0032079007428620675,0.00209697216366115,0.01745769053639203,0.0216171224532777,0.0114180213192293,0.007415324988443093,0.061337347717790223,0.2988669358288428,0.15470383725555198,0.08821847920511623,0.6525315119669759,28539.49911102,7,15008.477811241362
1 - Yes,13,16 - Respondent is between 50 and 64 years old,0.005108994034898698,0.005097470003807982,0.0006846278119901237,0.03706506410098429,0.0152102135890473,0.015087182244587327,0.002038409368734939,0.10457657743688073,0.2514137228634186,0.2046350957527142,0.03643913391972134,0.7489122208716087,24008.08139,1,24008.08139
1 - Yes,13,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,13,9 - Respondent is 20 years old,4.999396899926449e-05,5.024081896071292e-05,6.641701988410213e-06,0.0003762122834522367,0.012552827736873981,0.013090159412260924,0.0015217971010069366,0.09586708322506063,0.0024602044513979643,0.0026501798551795217,0.0002817967913304828,0.021122810550369405,234.93064751,1,234.93064751
1 - Yes,14,Overall,0.04699844911841051,0.01134785132286292,0.02879352225893787,0.07581506312790923,0.04699844911841051,0.01134785132286292,0.02879352225893787,0.07581506312790923,1.0,0.0,N/A,N/A,220854.16109923998,38,54545.31299045201
1 - Yes,14,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,10 - Respondent is 21 years old,0.001574180109212466,0.001590648800947546,0.00020645586782194031,0.01189497244079344,0.21593725381471285,0.17694682498700495,0.032651188756809266,0.6920403569263921,0.033494299040514916,0.033335956125791974,0.0043611303850003575,0.21518150778320863,7397.3553162,1,7397.3553162
1 - Yes,14,11 - Respondent is 22 or 23 years old,0.0009241056256533333,0.0009326291025392306,0.00012159177275184127,0.006986256494245491,0.055721581609237965,0.05363174276944,0.007559509158690385,0.31372830662970647,0.019662470634405196,0.019874385187888203,0.002522167518847721,0.1372573225886617,4342.5384571,1,4342.5384571
1 - Yes,14,12 - Respondent is 24 or 25 years old,0.0008983023980997642,0.0006797077027556663,0.00019637974716114293,0.004098830650139856,0.03130149807437923,0.023212732971866993,0.006895709907622389,0.13071647133482228,0.019113447676465476,0.014409215850027635,0.004144666173250908,0.08360458717162363,4221.2844523,2,3169.855544636083
1 - Yes,14,13 - Respondent is between 26 and 29 years old,0.007286576318609466,0.0031847976901461465,0.0030221869443069625,0.01746274222084906,0.09337317296819962,0.03941967635338663,0.03885015132966956,0.20786625988913485,0.1550386545788194,0.06558203829656607,0.0629060618617341,0.33401264712499124,34240.93199496,7,14650.585775127327
1 - Yes,14,14 - Respondent is between 30 and 34 years old,0.004101741337547341,0.002085217099316256,0.0014751232760588139,0.011352167359181951,0.03595116471804332,0.01723925212889567,0.013545814893736187,0.09196108860640592,0.08727397210944526,0.045695840061793704,0.029323462485969953,0.23233705262600718,19274.81989603,5,9817.824905383977
1 - Yes,14,15 - Respondent is between 35 and 49 years old,0.015116659341527646,0.004454851175112326,0.008344860462936357,0.02723281705421123,0.053805840682700404,0.015742441025731847,0.029651430139130578,0.0956962209541082,0.32164166318428705,0.10574213881427255,0.15191499144584056,0.5565531197800873,71035.89969713002,17,21777.605039104295
1 - Yes,14,16 - Respondent is between 50 and 64 years old,0.017096883987760502,0.01007793430237463,0.005188160534992273,0.05483378616063166,0.05089989445762902,0.02907309396895814,0.015759412003169663,0.1522742164775584,0.3637754927760629,0.1511638782780258,0.13344009501378573,0.6797992496235552,80341.33128552,5,47876.48872891991
1 - Yes,14,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,14,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,Overall,0.06534745510463508,0.011979581979001574,0.045027373480136565,0.09393562630024369,0.06534745510463508,0.011979581979001574,0.045027373480136565,0.09393562630024369,1.0,0.0,N/A,N/A,307079.43874366995,56,56293.65735232051
1 - Yes,15,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,10 - Respondent is 21 years old,0.0009628557195406478,0.0006906469328012599,0.0002278143013386917,0.004059873060116196,0.13207918120717055,0.09070986786206034,0.03011752529337762,0.4271887974208004,0.014734402709316106,0.010830028140056746,0.0033310596900467224,0.06271867933300279,4524.6321142,2,3201.1414303383262
1 - Yes,15,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,12 - Respondent is 24 or 25 years old,0.0030095680189837467,0.0014945495573104903,0.0011087587656317538,0.008142481379123136,0.10486890355654033,0.049248793985239216,0.03923986389451219,0.25152664265692143,0.04605486187893305,0.02266525427883372,0.016840587700935855,0.11977460868149015,14142.5011372,5,6959.230453069979
1 - Yes,15,13 - Respondent is between 26 and 29 years old,0.01012569064821763,0.004439466845701201,0.004184666470422175,0.024295479854377796,0.12975474667078413,0.05242730626521022,0.05542575278934365,0.27476730641365266,0.15495156822869782,0.06054704395611258,0.06754456137559407,0.3170139061765686,47582.440604120005,7,20929.906889187485
1 - Yes,15,14 - Respondent is between 30 and 34 years old,0.010476366360495563,0.0045387061551722995,0.004374894705313604,0.02487468990156028,0.09182382351246864,0.03702290576739158,0.03979945538933974,0.19784082301012057,0.16031789369181534,0.06595973420927141,0.06660637236270976,0.3381156963409102,49230.328815450004,9,21005.972726007964
1 - Yes,15,15 - Respondent is between 35 and 49 years old,0.02242276517940705,0.005717967833764401,0.013400845761095162,0.037288992252435815,0.07981100213024016,0.020584069720430278,0.04707133635748749,0.1321639485265022,0.3431314217746271,0.08074335516007691,0.20279661104006483,0.5175341577582159,105368.60441386998,22,27419.499120620458
1 - Yes,15,16 - Respondent is between 50 and 64 years old,0.017277268773221038,0.007988226924207949,0.006787047783728785,0.04327497033928885,0.05143692603298956,0.023732615497573044,0.020004721196878534,0.12591126519449575,0.26439084346217434,0.09629828310036913,0.11734857922468471,0.49281064849511974,81188.99181933,9,37664.36349800106
1 - Yes,15,17 - Respondent is 65 years old or older,0.00031769766745545877,0.0003162660053545801,4.3001358056598657e-05,0.0023430654676223094,0.002480220266318264,0.002535789033745519,0.00031722215029072695,0.01910981860509737,0.004861668552306401,0.005038971180571826,0.0006027043898483114,0.03806984755555735,1492.9184504,1,1492.9184504
1 - Yes,15,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,15,9 - Respondent is 20 years old,0.0007552427373139538,0.0007626681222835446,9.927121015199363e-05,0.0057209901309159695,0.1896315129764293,0.1623855079903295,0.027255584263800415,0.6615144396694204,0.011557339702129955,0.011496431402894278,0.0015466054308017258,0.08110145165269281,3549.0213891,1,3549.0213891
1 - Yes,16,Overall,0.09887481601358407,0.01728122858136653,0.0691794772418517,0.13940783545929872,0.09887481601358407,0.01728122858136653,0.0691794772418517,0.13940783545929872,1.0,0.0,N/A,N/A,464630.5347120002,93,87889.68287706804
1 - Yes,16,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,16,10 - Respondent is 21 years old,0.00018368762780858174,0.00013094258245384424,4.387315738966008e-05,0.000768718710429874,0.02519724501446528,0.01916744573736541,0.005362768994246889,0.11025850268802126,0.001857779717975359,0.0013658135097777669,0.0004237570069455785,0.008105283175189132,863.18118374,2,610.68604342778
1 - Yes,16,11 - Respondent is 22 or 23 years old,0.0011309094991738546,0.000592709836231405,0.00039450682929993263,0.0032374597070102666,0.06819141037727874,0.03789104150233813,0.021614170886851854,0.19512247648774703,0.01143779118656952,0.006103789490948562,0.0038971691355159078,0.03308414537813244,5314.3470349399995,5,2786.9150850438537
1 - Yes,16,12 - Respondent is 24 or 25 years old,0.003120759893426336,0.0012449316113953503,0.001399395397370033,0.006944810134529719,0.10874340311383171,0.04057307100156726,0.04999766873218812,0.22049317994268672,0.03156273780572785,0.012504316918963367,0.014127854205402956,0.06900759363429489,14665.011743649999,12,5956.745151811167
1 - Yes,16,13 - Respondent is between 26 and 29 years old,0.006127457626172151,0.0026009483300929955,0.0026077218811017713,0.01432965287265595,0.07851975135739339,0.03258458137767783,0.03333708020503366,0.17392193548156848,0.06197187386250429,0.023597227882986693,0.028403382479526597,0.12990871479199206,28794.02488984,9,12205.353247597362
1 - Yes,16,14 - Respondent is between 30 and 34 years old,0.017280795042282342,0.0052563456474719284,0.009355236315218174,0.03170582491556876,0.15146364870373022,0.0435927609724252,0.0828348548929947,0.26078434042211257,0.1747744849397059,0.0521035955046384,0.09298106156711966,0.3043744272060594,81205.56239154999,15,25281.652016816657
1 - Yes,16,15 - Respondent is between 35 and 49 years old,0.025286429184211954,0.006715979822970391,0.014785959317277043,0.0429191106756606,0.09000385266223776,0.022469257851463306,0.05393076544513846,0.14646986673884668,0.2557418582780264,0.06573970145650959,0.1465470707108822,0.4074553126158659,118825.47635996,32,31934.258375098656
1 - Yes,16,16 - Respondent is between 50 and 64 years old,0.037957476476425486,0.01279210180059481,0.019148308371835482,0.0738515574697768,0.11300489305016731,0.037735780303862994,0.056434856876759566,0.2134525847815558,0.3838942817472413,0.08460042683622992,0.23299237664361183,0.5610410759797813,178369.00540109997,11,62354.1643209057
1 - Yes,16,17 - Respondent is 65 years old or older,0.006038494216105538,0.005654402883570706,0.000914909191472159,0.03874205114952987,0.047141660978453105,0.042231524373431466,0.0074306485966539335,0.2463946153703574,0.06107211582852331,0.05607503302732655,0.009041453709004768,0.3168006817396896,28375.9698334,2,26704.01198072854
1 - Yes,16,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,16,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,16,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,16,5 - Respondent is 16 years old,0.00045274224161745793,0.00032854947820439164,0.00010536426902834262,0.0019431732311261522,0.44632682061731155,0.30405658304843797,0.06375297861956881,0.905151135893839,0.004578943960363549,0.003346145229910956,0.001051758145000265,0.019701640468609966,2127.51718072,2,1525.14260850283
1 - Yes,16,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,16,7 - Respondent is 18 years old,0.00026061489084433146,0.0002583326984039588,3.5579855074015485e-05,0.0019062355516321205,0.16087631687579243,0.16842555729970055,0.015402782507864416,0.7014558102768738,0.002635806582017068,0.002685671683211307,0.0003394334825979275,0.020154635788513096,1224.6762216,1,1224.6762216
1 - Yes,16,8 - Respondent is 19 years old,0.000280610582239924,0.0002794930060314563,3.7943163628173124e-05,0.00207205379570529,0.37646151897661306,0.2794595034133412,0.052360816946631375,0.8683703487092506,0.0028380389825592386,0.002834775703452574,0.0003804559960254224,0.020839603520448734,1318.63957,1,1318.63957
1 - Yes,16,9 - Respondent is 20 years old,0.0007548387332760564,0.000753364993999633,0.00010159615699146632,0.0055848379810627185,0.1895300728788687,0.16232109291210134,0.027237345460935588,0.6613728357700214,0.007634287108785635,0.007684035110546394,0.001002112515289109,0.055711670691096275,3547.1229015,1,3547.1229015
1 - Yes,17,Overall,0.08096319284263928,0.015233030219452359,0.055172957274528596,0.11731206645847655,0.08096319284263928,0.015233030219452359,0.055172957274528596,0.11731206645847655,1.0,0.0,N/A,N/A,380460.59754283715,66,77423.66400201763
1 - Yes,17,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
1 - Yes,17,10 - Respondent is 21 years old,0.0012470264435575306,0.0009103468770584419,0.00028754234852981623,0.005390895014261138,0.17106013732498299,0.1232032943756237,0.03478072939139053,0.541659929497514,0.015402387180817602,0.011325902488556605,0.0034781261395750687,0.06551945660950419,5860.0014304,2,4220.5002959055655
1 - Yes,17,11 - Respondent is 22 or 23 years old,0.002028044312417539,0.00116220733005976,0.0006408761004872394,0.006398496712356735,0.12228671000853479,0.06692039563058153,0.03829974058116921,0.32769175354185637,0.025048966588549222,0.015273296634578536,0.007262701761888022,0.0827622113614073,9530.14479611,5,5442.792687657341
1 - Yes,17,12 - Respondent is 24 or 25 years old,0.002317331395924938,0.0011820292416746545,0.0008311002274950463,0.006444202865688287,0.08074780205494592,0.0406503232400299,0.028409637825661267,0.20878681994745496,0.02862203569996211,0.01489750743150939,0.00994412389733877,0.07956310801889512,10889.5568053,6,5471.491750663133
1 - Yes,17,13 - Respondent is between 26 and 29 years old,0.006214039958585054,0.0031505788157010317,0.0022391051913098615,0.017124304715199566,0.07962925282240008,0.036015083918236775,0.031236524206941386,0.18841262655821336,0.0767514192611291,0.03616590418521691,0.028959876373180187,0.18813156250502344,29200.89083435,8,14978.077190390899
1 - Yes,17,14 - Respondent is between 30 and 34 years old,0.010079487154084086,0.003395186896992258,0.005114354201061763,0.019769103440882722,0.08834523514019522,0.028151070506847033,0.045823316893047576,0.1635617069277285,0.12449468456209056,0.046163811885017815,0.05725727594641494,0.24977030362966668,47365.3220794,12,15739.413775342335
1 - Yes,17,15 - Respondent is between 35 and 49 years old,0.02101817370362786,0.006237937550392259,0.011543299447668102,0.037971379456926725,0.07481153608006344,0.02151223615202458,0.04151521024007968,0.13115819182758215,0.25960159136113803,0.06802641854487043,0.14692702951286432,0.4164966902038581,98768.17657233,17,30384.034445115227
